# time	pulse
4.453442053999999928e+00	0.000000000000000000e+00
4.457358890000000073e+00	0.000000000000000000e+00
4.461275725000000136e+00	0.000000000000000000e+00
4.465192561000000282e+00	0.000000000000000000e+00
4.469109396999999539e+00	0.000000000000000000e+00
4.473026231999999602e+00	0.000000000000000000e+00
4.476943067999999748e+00	0.000000000000000000e+00
4.480859902999999811e+00	0.000000000000000000e+00
4.484776738999999957e+00	0.000000000000000000e+00
4.488693574000000019e+00	0.000000000000000000e+00
4.492610410000000165e+00	0.000000000000000000e+00
4.496527246000000311e+00	0.000000000000000000e+00
4.500444081000000374e+00	0.000000000000000000e+00
4.504360916999999631e+00	0.000000000000000000e+00
4.508277751999999694e+00	0.000000000000000000e+00
4.512194587999999840e+00	0.000000000000000000e+00
4.516111423999999985e+00	0.000000000000000000e+00
4.520028259000000048e+00	0.000000000000000000e+00
4.523945095000000194e+00	0.000000000000000000e+00
4.527861930000000257e+00	0.000000000000000000e+00
4.531778766000000402e+00	0.000000000000000000e+00
4.535695601000000465e+00	0.000000000000000000e+00
4.539612436999999723e+00	0.000000000000000000e+00
4.543529272999999868e+00	0.000000000000000000e+00
4.547446107999999931e+00	0.000000000000000000e+00
4.551362944000000077e+00	0.000000000000000000e+00
4.555279779000000140e+00	0.000000000000000000e+00
4.559196615000000286e+00	0.000000000000000000e+00
4.563113451000000431e+00	0.000000000000000000e+00
4.567030286000000494e+00	0.000000000000000000e+00
4.570947121999999752e+00	0.000000000000000000e+00
4.574863956999999814e+00	0.000000000000000000e+00
4.578780792999999960e+00	0.000000000000000000e+00
4.582697628000000023e+00	0.000000000000000000e+00
4.586614464000000169e+00	0.000000000000000000e+00
4.590531299999999426e+00	0.000000000000000000e+00
4.594448135000000377e+00	0.000000000000000000e+00
4.598364971000000523e+00	0.000000000000000000e+00
4.602281806000000586e+00	0.000000000000000000e+00
4.606198641999999843e+00	0.000000000000000000e+00
4.610115476999999906e+00	0.000000000000000000e+00
4.614032313000000052e+00	0.000000000000000000e+00
4.617949149000000197e+00	0.000000000000000000e+00
4.621865983999999372e+00	0.000000000000000000e+00
4.625782820000000406e+00	0.000000000000000000e+00
4.629699654999999581e+00	0.000000000000000000e+00
4.633616491000000615e+00	0.000000000000000000e+00
4.637533326999999872e+00	0.000000000000000000e+00
4.641450161999999935e+00	0.000000000000000000e+00
4.645366998000000081e+00	0.000000000000000000e+00
4.649283833000000143e+00	0.000000000000000000e+00
4.653200668999999401e+00	0.000000000000000000e+00
4.657117503999999464e+00	0.000000000000000000e+00
4.661034339999999609e+00	0.000000000000000000e+00
4.664951176000000643e+00	0.000000000000000000e+00
4.668868010999999818e+00	0.000000000000000000e+00
4.672784846999999964e+00	0.000000000000000000e+00
4.676701682000000027e+00	0.000000000000000000e+00
4.680618518000000172e+00	0.000000000000000000e+00
4.684535353000000235e+00	0.000000000000000000e+00
4.688452188999999493e+00	0.000000000000000000e+00
4.692369024999999638e+00	0.000000000000000000e+00
4.696285859999999701e+00	0.000000000000000000e+00
4.700202695999999847e+00	0.000000000000000000e+00
4.704119530999999910e+00	0.000000000000000000e+00
4.708036367000000055e+00	0.000000000000000000e+00
4.711953203000000201e+00	0.000000000000000000e+00
4.715870038000000264e+00	0.000000000000000000e+00
4.719786873999999521e+00	0.000000000000000000e+00
4.723703708999999584e+00	0.000000000000000000e+00
4.727620544999999730e+00	0.000000000000000000e+00
4.731537379999999793e+00	0.000000000000000000e+00
4.735454215999999938e+00	0.000000000000000000e+00
4.739371052000000084e+00	0.000000000000000000e+00
4.743287887000000147e+00	0.000000000000000000e+00
4.747204723000000293e+00	0.000000000000000000e+00
4.751121558000000356e+00	0.000000000000000000e+00
4.755038393999999613e+00	0.000000000000000000e+00
4.758955228999999676e+00	0.000000000000000000e+00
4.762872064999999822e+00	0.000000000000000000e+00
4.766788900999999967e+00	0.000000000000000000e+00
4.770705736000000030e+00	0.000000000000000000e+00
4.774622572000000176e+00	0.000000000000000000e+00
4.778539407000000239e+00	0.000000000000000000e+00
4.782456243000000384e+00	0.000000000000000000e+00
4.786373078999999642e+00	0.000000000000000000e+00
4.790289913999999705e+00	0.000000000000000000e+00
4.794206749999999850e+00	0.000000000000000000e+00
4.798123584999999913e+00	0.000000000000000000e+00
4.802040421000000059e+00	0.000000000000000000e+00
4.805957256000000122e+00	0.000000000000000000e+00
4.809874092000000267e+00	0.000000000000000000e+00
4.813790928000000413e+00	0.000000000000000000e+00
4.817707763000000476e+00	0.000000000000000000e+00
4.821624598999999733e+00	0.000000000000000000e+00
4.825541433999999796e+00	0.000000000000000000e+00
4.829458269999999942e+00	0.000000000000000000e+00
4.833375106000000088e+00	0.000000000000000000e+00
4.837291941000000151e+00	0.000000000000000000e+00
4.841208777000000296e+00	0.000000000000000000e+00
4.845125611999999471e+00	0.000000000000000000e+00
4.849042448000000505e+00	0.000000000000000000e+00
4.852959282999999679e+00	0.000000000000000000e+00
4.856876118999999825e+00	0.000000000000000000e+00
4.860792954999999971e+00	0.000000000000000000e+00
4.864709790000000034e+00	0.000000000000000000e+00
4.868626626000000179e+00	0.000000000000000000e+00
4.872543461000000242e+00	0.000000000000000000e+00
4.876460296999999500e+00	0.000000000000000000e+00
4.880377131999999563e+00	0.000000000000000000e+00
4.884293967999999708e+00	0.000000000000000000e+00
4.888210803999999854e+00	0.000000000000000000e+00
4.892127638999999917e+00	0.000000000000000000e+00
4.896044475000000062e+00	0.000000000000000000e+00
4.899961310000000125e+00	0.000000000000000000e+00
4.903878146000000271e+00	0.000000000000000000e+00
4.907794981999999528e+00	0.000000000000000000e+00
4.911711816999999591e+00	0.000000000000000000e+00
4.915628652999999737e+00	0.000000000000000000e+00
4.919545487999999800e+00	0.000000000000000000e+00
4.923462323999999946e+00	0.000000000000000000e+00
4.927379159000000008e+00	0.000000000000000000e+00
4.931295995000000154e+00	0.000000000000000000e+00
4.935212831000000300e+00	0.000000000000000000e+00
4.939129666000000363e+00	0.000000000000000000e+00
4.943046501999999620e+00	0.000000000000000000e+00
4.946963336999999683e+00	0.000000000000000000e+00
4.950880172999999829e+00	0.000000000000000000e+00
4.954797007999999892e+00	0.000000000000000000e+00
4.958713844000000037e+00	0.000000000000000000e+00
4.962630680000000183e+00	0.000000000000000000e+00
4.966547515000000246e+00	0.000000000000000000e+00
4.970464351000000391e+00	0.000000000000000000e+00
4.974381186000000454e+00	0.000000000000000000e+00
4.978298021999999712e+00	0.000000000000000000e+00
4.982214857999999857e+00	0.000000000000000000e+00
4.986131692999999920e+00	0.000000000000000000e+00
4.990048529000000066e+00	0.000000000000000000e+00
4.993965364000000129e+00	0.000000000000000000e+00
4.997882200000000275e+00	0.000000000000000000e+00
5.001799035000000337e+00	0.000000000000000000e+00
5.005715871000000483e+00	0.000000000000000000e+00
5.009632706999999741e+00	0.000000000000000000e+00
5.013549541999999803e+00	0.000000000000000000e+00
5.017466377999999949e+00	0.000000000000000000e+00
5.021383213000000012e+00	0.000000000000000000e+00
5.025300049000000158e+00	0.000000000000000000e+00
5.029216885000000303e+00	0.000000000000000000e+00
5.033133720000000366e+00	0.000000000000000000e+00
5.037050556000000512e+00	0.000000000000000000e+00
5.040967391000000575e+00	0.000000000000000000e+00
5.044884226999999832e+00	0.000000000000000000e+00
5.048801061999999895e+00	0.000000000000000000e+00
5.052717898000000041e+00	0.000000000000000000e+00
5.056634734000000186e+00	0.000000000000000000e+00
5.060551568999999361e+00	0.000000000000000000e+00
5.064468405000000395e+00	0.000000000000000000e+00
5.068385239999999570e+00	0.000000000000000000e+00
5.072302076000000604e+00	0.000000000000000000e+00
5.076218911000000666e+00	0.000000000000000000e+00
5.080135746999999924e+00	0.000000000000000000e+00
5.084052583000000070e+00	0.000000000000000000e+00
5.087969418000000132e+00	0.000000000000000000e+00
5.091886253999999390e+00	0.000000000000000000e+00
5.095803088999999453e+00	0.000000000000000000e+00
5.099719924999999598e+00	0.000000000000000000e+00
5.103636761000000632e+00	0.000000000000000000e+00
5.107553595999999807e+00	0.000000000000000000e+00
5.111470431999999953e+00	0.000000000000000000e+00
5.115387267000000016e+00	0.000000000000000000e+00
5.119304103000000161e+00	0.000000000000000000e+00
5.123220938000000224e+00	0.000000000000000000e+00
5.127137773999999482e+00	0.000000000000000000e+00
5.131054609999999627e+00	0.000000000000000000e+00
5.134971444999999690e+00	0.000000000000000000e+00
5.138888280999999836e+00	0.000000000000000000e+00
5.142805115999999899e+00	0.000000000000000000e+00
5.146721952000000044e+00	0.000000000000000000e+00
5.150638787000000107e+00	0.000000000000000000e+00
5.154555623000000253e+00	0.000000000000000000e+00
5.158472458999999510e+00	0.000000000000000000e+00
5.162389293999999573e+00	0.000000000000000000e+00
5.166306129999999719e+00	0.000000000000000000e+00
5.170222964999999782e+00	0.000000000000000000e+00
5.174139800999999927e+00	0.000000000000000000e+00
5.178056637000000073e+00	0.000000000000000000e+00
5.181973472000000136e+00	0.000000000000000000e+00
5.185890308000000282e+00	0.000000000000000000e+00
5.189807143000000345e+00	0.000000000000000000e+00
5.193723978999999602e+00	0.000000000000000000e+00
5.197640813999999665e+00	0.000000000000000000e+00
5.201557649999999811e+00	0.000000000000000000e+00
5.205474485999999956e+00	0.000000000000000000e+00
5.209391321000000019e+00	0.000000000000000000e+00
5.213308157000000165e+00	0.000000000000000000e+00
5.217224992000000228e+00	0.000000000000000000e+00
5.221141828000000373e+00	0.000000000000000000e+00
5.225058663000000436e+00	0.000000000000000000e+00
5.228975498999999694e+00	0.000000000000000000e+00
5.232892334999999839e+00	0.000000000000000000e+00
5.236809169999999902e+00	0.000000000000000000e+00
5.240726006000000048e+00	0.000000000000000000e+00
5.244642841000000111e+00	0.000000000000000000e+00
5.248559677000000256e+00	0.000000000000000000e+00
5.252476513000000402e+00	0.000000000000000000e+00
5.256393348000000465e+00	0.000000000000000000e+00
5.260310183999999722e+00	0.000000000000000000e+00
5.264227018999999785e+00	0.000000000000000000e+00
5.268143854999999931e+00	0.000000000000000000e+00
5.272060689999999994e+00	0.000000000000000000e+00
5.275977526000000140e+00	0.000000000000000000e+00
5.279894362000000285e+00	0.000000000000000000e+00
5.283811196999999460e+00	0.000000000000000000e+00
5.287728033000000494e+00	0.000000000000000000e+00
5.291644868000000557e+00	0.000000000000000000e+00
5.295561703999999814e+00	0.000000000000000000e+00
5.299478539999999960e+00	0.000000000000000000e+00
5.303395375000000023e+00	0.000000000000000000e+00
5.307312211000000168e+00	0.000000000000000000e+00
5.311229046000000231e+00	0.000000000000000000e+00
5.315145881999999489e+00	0.000000000000000000e+00
5.319062716999999552e+00	0.000000000000000000e+00
5.322979552999999697e+00	0.000000000000000000e+00
5.326896388999999843e+00	0.000000000000000000e+00
5.330813223999999906e+00	0.000000000000000000e+00
5.334730060000000051e+00	0.000000000000000000e+00
5.338646895000000114e+00	0.000000000000000000e+00
5.342563731000000260e+00	0.000000000000000000e+00
5.346480566000000323e+00	0.000000000000000000e+00
5.350397401999999580e+00	0.000000000000000000e+00
5.354314237999999726e+00	0.000000000000000000e+00
5.358231072999999789e+00	0.000000000000000000e+00
5.362147908999999935e+00	0.000000000000000000e+00
5.366064743999999997e+00	0.000000000000000000e+00
5.369981580000000143e+00	0.000000000000000000e+00
5.373898416000000289e+00	0.000000000000000000e+00
5.377815251000000352e+00	0.000000000000000000e+00
5.381732087000000497e+00	0.000000000000000000e+00
5.385648922000000560e+00	0.000000000000000000e+00
5.389565757999999818e+00	0.000000000000000000e+00
5.393482592999999881e+00	0.000000000000000000e+00
5.397399429000000026e+00	0.000000000000000000e+00
5.401316265000000172e+00	0.000000000000000000e+00
5.405233100000000235e+00	0.000000000000000000e+00
5.409149936000000380e+00	0.000000000000000000e+00
5.413066771000000443e+00	0.000000000000000000e+00
5.416983607000000589e+00	0.000000000000000000e+00
5.420900442000000652e+00	0.000000000000000000e+00
5.424817277999999909e+00	0.000000000000000000e+00
5.428734114000000055e+00	0.000000000000000000e+00
5.432650949000000118e+00	0.000000000000000000e+00
5.436567785000000264e+00	0.000000000000000000e+00
5.440484620000000326e+00	0.000000000000000000e+00
5.444401456000000472e+00	0.000000000000000000e+00
5.448318292000000618e+00	0.000000000000000000e+00
5.452235127000000681e+00	0.000000000000000000e+00
5.456151962999999938e+00	0.000000000000000000e+00
5.460068797999999113e+00	0.000000000000000000e+00
5.463985634000000147e+00	0.000000000000000000e+00
5.467902468999999321e+00	0.000000000000000000e+00
5.471819305000000355e+00	0.000000000000000000e+00
5.475736141000000501e+00	0.000000000000000000e+00
5.479652976000000564e+00	0.000000000000000000e+00
5.483569812000000709e+00	0.000000000000000000e+00
5.487486647000000772e+00	0.000000000000000000e+00
5.491403482999999142e+00	0.000000000000000000e+00
5.495320319000000175e+00	0.000000000000000000e+00
5.499237153999999350e+00	0.000000000000000000e+00
5.503153990000000384e+00	0.000000000000000000e+00
5.507070824999999559e+00	0.000000000000000000e+00
5.510987661000000593e+00	0.000000000000000000e+00
5.514904496000000655e+00	0.000000000000000000e+00
5.518821332000000801e+00	0.000000000000000000e+00
5.522738167999999170e+00	0.000000000000000000e+00
5.526655002999999233e+00	0.000000000000000000e+00
5.530571838999999379e+00	0.000000000000000000e+00
5.534488673999999442e+00	0.000000000000000000e+00
5.538405509999999587e+00	0.000000000000000000e+00
5.542322344999999650e+00	0.000000000000000000e+00
5.546239180999999796e+00	0.000000000000000000e+00
5.550156017000000830e+00	0.000000000000000000e+00
5.554072852000000893e+00	0.000000000000000000e+00
5.557989687999999262e+00	0.000000000000000000e+00
5.561906522999999325e+00	0.000000000000000000e+00
5.565823358999999471e+00	0.000000000000000000e+00
5.569740194999999616e+00	0.000000000000000000e+00
5.573657029999999679e+00	0.000000000000000000e+00
5.577573865999999825e+00	0.000000000000000000e+00
5.581490700999999888e+00	0.000000000000000000e+00
5.585407537000000033e+00	0.000000000000000000e+00
5.589324372000000096e+00	0.000000000000000000e+00
5.593241207999999354e+00	0.000000000000000000e+00
5.597158043999999499e+00	0.000000000000000000e+00
5.601074878999999562e+00	0.000000000000000000e+00
5.604991714999999708e+00	0.000000000000000000e+00
5.608908549999999771e+00	0.000000000000000000e+00
5.612825385999999916e+00	0.000000000000000000e+00
5.616742220999999979e+00	0.000000000000000000e+00
5.620659057000000125e+00	0.000000000000000000e+00
5.624575892999999382e+00	0.000000000000000000e+00
5.628492727999999445e+00	0.000000000000000000e+00
5.632409563999999591e+00	0.000000000000000000e+00
5.636326398999999654e+00	0.000000000000000000e+00
5.640243234999999800e+00	0.000000000000000000e+00
5.644160070999999945e+00	0.000000000000000000e+00
5.648076906000000008e+00	0.000000000000000000e+00
5.651993742000000154e+00	0.000000000000000000e+00
5.655910577000000217e+00	0.000000000000000000e+00
5.659827412999999474e+00	0.000000000000000000e+00
5.663744247999999537e+00	0.000000000000000000e+00
5.667661083999999683e+00	0.000000000000000000e+00
5.671577919999999828e+00	0.000000000000000000e+00
5.675494754999999891e+00	0.000000000000000000e+00
5.679411591000000037e+00	0.000000000000000000e+00
5.683328426000000100e+00	0.000000000000000000e+00
5.687245262000000245e+00	0.000000000000000000e+00
5.691162097000000308e+00	0.000000000000000000e+00
5.695078932999999566e+00	0.000000000000000000e+00
5.698995768999999711e+00	0.000000000000000000e+00
5.702912603999999774e+00	0.000000000000000000e+00
5.706829439999999920e+00	0.000000000000000000e+00
5.710746274999999983e+00	0.000000000000000000e+00
5.714663111000000129e+00	0.000000000000000000e+00
5.718579947000000274e+00	0.000000000000000000e+00
5.722496782000000337e+00	0.000000000000000000e+00
5.726413617999999595e+00	0.000000000000000000e+00
5.730330452999999657e+00	0.000000000000000000e+00
5.734247288999999803e+00	0.000000000000000000e+00
5.738164123999999866e+00	0.000000000000000000e+00
5.742080960000000012e+00	0.000000000000000000e+00
5.745997796000000157e+00	0.000000000000000000e+00
5.749914631000000220e+00	0.000000000000000000e+00
5.753831467000000366e+00	0.000000000000000000e+00
5.757748302000000429e+00	0.000000000000000000e+00
5.761665137999999686e+00	0.000000000000000000e+00
5.765581973999999832e+00	0.000000000000000000e+00
5.769498808999999895e+00	0.000000000000000000e+00
5.773415645000000040e+00	0.000000000000000000e+00
5.777332480000000103e+00	0.000000000000000000e+00
5.781249316000000249e+00	0.000000000000000000e+00
5.785166151000000312e+00	0.000000000000000000e+00
5.789082987000000458e+00	0.000000000000000000e+00
5.792999822999999715e+00	0.000000000000000000e+00
5.796916657999999778e+00	0.000000000000000000e+00
5.800833493999999924e+00	0.000000000000000000e+00
5.804750328999999986e+00	0.000000000000000000e+00
5.808667165000000132e+00	0.000000000000000000e+00
5.812583999999999307e+00	0.000000000000000000e+00
5.816500836000000341e+00	0.000000000000000000e+00
5.820417672000000486e+00	0.000000000000000000e+00
5.824334507000000549e+00	0.000000000000000000e+00
5.828251342999999807e+00	0.000000000000000000e+00
5.832168177999999870e+00	0.000000000000000000e+00
5.836085014000000015e+00	0.000000000000000000e+00
5.840001850000000161e+00	0.000000000000000000e+00
5.843918685000000224e+00	0.000000000000000000e+00
5.847835521000000369e+00	0.000000000000000000e+00
5.851752356000000432e+00	0.000000000000000000e+00
5.855669192000000578e+00	0.000000000000000000e+00
5.859586027000000641e+00	0.000000000000000000e+00
5.863502862999999898e+00	0.000000000000000000e+00
5.867419699000000044e+00	0.000000000000000000e+00
5.871336534000000107e+00	0.000000000000000000e+00
5.875253370000000253e+00	0.000000000000000000e+00
5.879170205000000315e+00	0.000000000000000000e+00
5.883087041000000461e+00	0.000000000000000000e+00
5.887003876000000524e+00	0.000000000000000000e+00
5.890920712000000670e+00	0.000000000000000000e+00
5.894837547999999927e+00	0.000000000000000000e+00
5.898754382999999102e+00	0.000000000000000000e+00
5.902671219000000136e+00	0.000000000000000000e+00
5.906588054000000199e+00	0.000000000000000000e+00
5.910504890000000344e+00	0.000000000000000000e+00
5.914421726000000490e+00	0.000000000000000000e+00
5.918338561000000553e+00	0.000000000000000000e+00
5.922255397000000698e+00	0.000000000000000000e+00
5.926172232000000761e+00	0.000000000000000000e+00
5.930089067999999131e+00	0.000000000000000000e+00
5.934005902999999194e+00	0.000000000000000000e+00
5.937922738999999339e+00	0.000000000000000000e+00
5.941839575000000373e+00	0.000000000000000000e+00
5.945756410000000436e+00	0.000000000000000000e+00
5.949673246000000582e+00	0.000000000000000000e+00
5.953590081000000644e+00	0.000000000000000000e+00
5.957506917000000790e+00	0.000000000000000000e+00
5.961423752999999159e+00	0.000000000000000000e+00
5.965340587999999222e+00	0.000000000000000000e+00
5.969257423999999368e+00	0.000000000000000000e+00
5.973174258999999431e+00	0.000000000000000000e+00
5.977091094999999576e+00	0.000000000000000000e+00
5.981007929999999639e+00	0.000000000000000000e+00
5.984924766000000673e+00	0.000000000000000000e+00
5.988841602000000819e+00	0.000000000000000000e+00
5.992758437000000882e+00	0.000000000000000000e+00
5.996675272999999251e+00	0.000000000000000000e+00
6.000592107999999314e+00	0.000000000000000000e+00
6.004508943999999460e+00	0.000000000000000000e+00
6.008425778999999523e+00	0.000000000000000000e+00
6.012342614999999668e+00	0.000000000000000000e+00
6.016259450999999814e+00	0.000000000000000000e+00
6.020176285999999877e+00	0.000000000000000000e+00
6.024093122000000911e+00	0.000000000000000000e+00
6.028009957000000085e+00	0.000000000000000000e+00
6.031926792999999343e+00	0.000000000000000000e+00
6.035843628999999488e+00	0.000000000000000000e+00
6.039760463999999551e+00	0.000000000000000000e+00
6.043677299999999697e+00	0.000000000000000000e+00
6.047594134999999760e+00	0.000000000000000000e+00
6.051510970999999905e+00	0.000000000000000000e+00
6.055427805999999968e+00	0.000000000000000000e+00
6.059344642000000114e+00	0.000000000000000000e+00
6.063261477999999371e+00	0.000000000000000000e+00
6.067178312999999434e+00	0.000000000000000000e+00
6.071095148999999580e+00	0.000000000000000000e+00
6.075011983999999643e+00	0.000000000000000000e+00
6.078928819999999789e+00	0.000000000000000000e+00
6.082845654999999851e+00	0.000000000000000000e+00
6.086762490999999997e+00	0.000000000000000000e+00
6.090679327000000143e+00	0.000000000000000000e+00
6.094596162000000206e+00	0.000000000000000000e+00
6.098512997999999463e+00	0.000000000000000000e+00
6.102429832999999526e+00	0.000000000000000000e+00
6.106346668999999672e+00	0.000000000000000000e+00
6.110263504999999817e+00	0.000000000000000000e+00
6.114180339999999880e+00	0.000000000000000000e+00
6.118097176000000026e+00	0.000000000000000000e+00
6.122014011000000089e+00	0.000000000000000000e+00
6.125930847000000234e+00	0.000000000000000000e+00
6.129847682000000297e+00	0.000000000000000000e+00
6.133764517999999555e+00	0.000000000000000000e+00
6.137681353999999700e+00	0.000000000000000000e+00
6.141598188999999763e+00	0.000000000000000000e+00
6.145515024999999909e+00	0.000000000000000000e+00
6.149431859999999972e+00	0.000000000000000000e+00
6.153348696000000118e+00	0.000000000000000000e+00
6.157265531000000180e+00	0.000000000000000000e+00
6.161182367000000326e+00	0.000000000000000000e+00
6.165099202999999584e+00	0.000000000000000000e+00
6.169016037999999647e+00	0.000000000000000000e+00
6.172932873999999792e+00	0.000000000000000000e+00
6.176849708999999855e+00	0.000000000000000000e+00
6.180766545000000001e+00	0.000000000000000000e+00
6.184683381000000146e+00	0.000000000000000000e+00
6.188600216000000209e+00	0.000000000000000000e+00
6.192517052000000355e+00	0.000000000000000000e+00
6.196433887000000418e+00	0.000000000000000000e+00
6.200350722999999675e+00	0.000000000000000000e+00
6.204267557999999738e+00	0.000000000000000000e+00
6.208184393999999884e+00	0.000000000000000000e+00
6.212101230000000029e+00	0.000000000000000000e+00
6.216018065000000092e+00	0.000000000000000000e+00
6.219934901000000238e+00	0.000000000000000000e+00
6.223851736000000301e+00	0.000000000000000000e+00
6.227768572000000447e+00	0.000000000000000000e+00
6.231685407999999704e+00	0.000000000000000000e+00
6.235602242999999767e+00	0.000000000000000000e+00
6.239519078999999913e+00	0.000000000000000000e+00
6.243435913999999975e+00	0.000000000000000000e+00
6.247352750000000121e+00	0.000000000000000000e+00
6.251269585000000184e+00	0.000000000000000000e+00
6.255186421000000330e+00	0.000000000000000000e+00
6.259103257000000475e+00	0.000000000000000000e+00
6.263020092000000538e+00	0.000000000000000000e+00
6.266936927999999796e+00	0.000000000000000000e+00
6.270853762999999859e+00	0.000000000000000000e+00
6.274770599000000004e+00	0.000000000000000000e+00
6.278687434000000067e+00	0.000000000000000000e+00
6.282604270000000213e+00	0.000000000000000000e+00
6.286521106000000358e+00	0.000000000000000000e+00
6.290437941000000421e+00	0.000000000000000000e+00
6.294354777000000567e+00	0.000000000000000000e+00
6.298271612000000630e+00	0.000000000000000000e+00
6.302188447999999887e+00	0.000000000000000000e+00
6.306105284000000033e+00	0.000000000000000000e+00
6.310022119000000096e+00	0.000000000000000000e+00
6.313938955000000242e+00	0.000000000000000000e+00
6.317855790000000304e+00	0.000000000000000000e+00
6.321772626000000450e+00	0.000000000000000000e+00
6.325689461000000513e+00	0.000000000000000000e+00
6.329606297000000659e+00	0.000000000000000000e+00
6.333523132999999916e+00	0.000000000000000000e+00
6.337439967999999091e+00	0.000000000000000000e+00
6.341356804000000125e+00	0.000000000000000000e+00
6.345273639000000188e+00	0.000000000000000000e+00
6.349190475000000333e+00	0.000000000000000000e+00
6.353107310000000396e+00	0.000000000000000000e+00
6.357024146000000542e+00	0.000000000000000000e+00
6.360940982000000687e+00	0.000000000000000000e+00
6.364857817000000750e+00	0.000000000000000000e+00
6.368774652999999120e+00	0.000000000000000000e+00
6.372691487999999183e+00	0.000000000000000000e+00
6.376608323999999328e+00	0.000000000000000000e+00
6.380525160000000362e+00	0.000000000000000000e+00
6.384441995000000425e+00	0.000000000000000000e+00
6.388358831000000571e+00	0.000000000000000000e+00
6.392275666000000633e+00	0.000000000000000000e+00
6.396192502000000779e+00	0.000000000000000000e+00
6.400109337000000842e+00	0.000000000000000000e+00
6.404026172999999211e+00	0.000000000000000000e+00
6.407943008999999357e+00	0.000000000000000000e+00
6.411859843999999420e+00	0.000000000000000000e+00
6.415776679999999565e+00	0.000000000000000000e+00
6.419693514999999628e+00	0.000000000000000000e+00
6.423610351000000662e+00	0.000000000000000000e+00
6.427527187000000808e+00	0.000000000000000000e+00
6.431444022000000871e+00	0.000000000000000000e+00
6.435360857999999240e+00	0.000000000000000000e+00
6.439277692999999303e+00	0.000000000000000000e+00
6.443194528999999449e+00	0.000000000000000000e+00
6.447111363999999512e+00	0.000000000000000000e+00
6.451028199999999657e+00	0.000000000000000000e+00
6.454945035999999803e+00	0.000000000000000000e+00
6.458861870999999866e+00	0.000000000000000000e+00
6.462778707000000900e+00	0.000000000000000000e+00
6.466695542000000074e+00	0.000000000000000000e+00
6.470612377999999332e+00	0.000000000000000000e+00
6.474529212999999395e+00	0.000000000000000000e+00
6.478446048999999540e+00	0.000000000000000000e+00
6.482362884999999686e+00	0.000000000000000000e+00
6.486279719999999749e+00	0.000000000000000000e+00
6.490196555999999894e+00	0.000000000000000000e+00
6.494113390999999957e+00	0.000000000000000000e+00
6.498030227000000103e+00	0.000000000000000000e+00
6.501947062999999360e+00	0.000000000000000000e+00
6.505863897999999423e+00	0.000000000000000000e+00
6.509780733999999569e+00	0.000000000000000000e+00
6.513697568999999632e+00	0.000000000000000000e+00
6.517614404999999778e+00	0.000000000000000000e+00
6.521531239999999841e+00	0.000000000000000000e+00
6.525448075999999986e+00	0.000000000000000000e+00
6.529364912000000132e+00	0.000000000000000000e+00
6.533281747000000195e+00	0.000000000000000000e+00
6.537198582999999452e+00	0.000000000000000000e+00
6.541115417999999515e+00	0.000000000000000000e+00
6.545032253999999661e+00	0.000000000000000000e+00
6.548949088999999724e+00	0.000000000000000000e+00
6.552865924999999869e+00	0.000000000000000000e+00
6.556782761000000015e+00	0.000000000000000000e+00
6.560699596000000078e+00	0.000000000000000000e+00
6.564616432000000223e+00	0.000000000000000000e+00
6.568533267000000286e+00	0.000000000000000000e+00
6.572450102999999544e+00	0.000000000000000000e+00
6.576366938999999689e+00	0.000000000000000000e+00
6.580283773999999752e+00	0.000000000000000000e+00
6.584200609999999898e+00	0.000000000000000000e+00
6.588117444999999961e+00	0.000000000000000000e+00
6.592034281000000107e+00	0.000000000000000000e+00
6.595951116000000169e+00	0.000000000000000000e+00
6.599867952000000315e+00	0.000000000000000000e+00
6.603784787999999573e+00	0.000000000000000000e+00
6.607701622999999636e+00	0.000000000000000000e+00
6.611618458999999781e+00	0.000000000000000000e+00
6.615535293999999844e+00	0.000000000000000000e+00
6.619452129999999990e+00	0.000000000000000000e+00
6.623368965000000053e+00	0.000000000000000000e+00
6.627285801000000198e+00	0.000000000000000000e+00
6.631202637000000344e+00	0.000000000000000000e+00
6.635119472000000407e+00	0.000000000000000000e+00
6.639036307999999664e+00	0.000000000000000000e+00
6.642953142999999727e+00	0.000000000000000000e+00
6.646869978999999873e+00	0.000000000000000000e+00
6.650786815000000018e+00	0.000000000000000000e+00
6.654703650000000081e+00	0.000000000000000000e+00
6.658620486000000227e+00	0.000000000000000000e+00
6.662537321000000290e+00	0.000000000000000000e+00
6.666454157000000436e+00	0.000000000000000000e+00
6.670370992000000498e+00	0.000000000000000000e+00
6.674287827999999756e+00	0.000000000000000000e+00
6.678204663999999902e+00	0.000000000000000000e+00
6.682121498999999964e+00	0.000000000000000000e+00
6.686038335000000110e+00	0.000000000000000000e+00
6.689955170000000173e+00	0.000000000000000000e+00
6.693872006000000319e+00	0.000000000000000000e+00
6.697788842000000464e+00	0.000000000000000000e+00
6.701705677000000527e+00	0.000000000000000000e+00
6.705622512999999785e+00	0.000000000000000000e+00
6.709539347999999848e+00	0.000000000000000000e+00
6.713456183999999993e+00	0.000000000000000000e+00
6.717373019000000056e+00	0.000000000000000000e+00
6.721289855000000202e+00	0.000000000000000000e+00
6.725206691000000347e+00	0.000000000000000000e+00
6.729123526000000410e+00	0.000000000000000000e+00
6.733040362000000556e+00	0.000000000000000000e+00
